time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
1970/01/01/07:04:31.874000,7459,271,839000000,odom,base_link,1.5547784963319107,4.402469504939532,0.01573311344676498,0.21382024788042275,-0.7240134827541217,0.6394190526524536,0.1457005610546532,"(9.99999212313411e-10, 2.6580870213937767e-17, 1.7155996259121143e-17, 6.116256949351581e-10, 7.2843993106295455e-09, -1.74533169322985e-09, 2.658087022990963e-17, 9.999992681319963e-10, -2.2003638735545822e-18, 7.636911237447172e-09, 2.478035645437499e-09, -3.8603599347893886e-09, 1.715599624892071e-17, -2.200363883601775e-18, 9.99999348024193e-10, -3.1173172070753238e-09, 9.112193626469179e-09, -4.600450264231866e-10, 6.116256906343588e-10, 7.636911232858085e-09, -3.1173172064156187e-09, 1.1833317705171809, -0.8380964956118808, -0.2885568956806081, 7.284399308511179e-09, 2.4780356385147388e-09, 9.112193629091278e-09, -0.8380964949396672, 3.4857543979186523, -0.29965544887110335, -1.7453316982358987e-09, -3.860359942560249e-09, -4.600450246626133e-10, -0.28855689538713336, -0.2996554496934855, 0.2695685951527009)",-0.198220352925462,-0.10234638024739769,0.017368756369046588,1.335542142555054,15.5868583174061,-12.70936672916881,"(0.06411443206255223, -0.0007635601908254513, -0.0005839453375793026, -0.0005537288829805928, 0.00022670336322150742, -0.0006277323469765211, -0.00076356019677118, 0.06153229624658098, 0.0007543617869040279, -0.0003774937587058914, 0.0014396798306265594, -6.885813390346003e-05, -0.0005839453198363573, 0.0007543617530419467, 0.0818443477317212, -0.0007628464460477935, -0.010159152100528167, -0.009110963274533115, -0.0005537288823192493, -0.0003774937633290652, -0.0007628464361779966, 0.112282673714151, 0.009049037232876088, -0.01732111064674808, 0.00022670336962209926, 0.001439679826846681, -0.010159152127075044, 0.009049037238551393, 0.44306716238867444, 0.3743980424085013, -0.0006277323397880045, -6.885815907539329e-05, -0.009110963240441474, -0.017321110634728038, 0.3743980424326996, 0.6185421215604368)"
1970/01/01/07:04:31.904000,7460,271,889000000,odom,base_link,1.4906389934848658,4.405178950563947,0.10535177737809318,0.4034956489411985,0.5812549827463562,-0.4232369437821703,0.5658660581232825,"(9.999967093297464e-10, -3.2257881040698712e-18, 1.4448665348131355e-17, 7.751233081825011e-09, 8.469238593630128e-09, -6.900476572125292e-09, -3.225788146370374e-18, 9.999966999393135e-10, -5.669476267870302e-18, -5.6526992750310415e-09, -2.4881231718246253e-09, 4.570464694417434e-09, 1.4448665332533785e-17, -5.669476281686294e-18, 9.999972530229622e-10, 8.934355859912042e-09, 7.223479233054868e-09, -7.512583441048694e-09, 7.751233078863318e-09, -5.6526992904234094e-09, 8.934355855512855e-09, 6.988587980574539, 4.323587641669021, -5.771602966503695, 8.469238589442644e-09, -2.488123174270672e-09, 7.223479233153923e-09, 4.3235876426840045, 4.217837757370563, -3.6821288426733045, -6.900476568828257e-09, 4.570464694901248e-09, -7.512583442149867e-09, -5.771602967757623, -3.6821288429335945, 4.890533708057517)",0.30066677063005043,-0.14593370757786603,-0.24714268870031403,1.3258618417287291,15.619431209590319,-12.71135604880534,"(0.06406973929529647, -0.001238581292460864, -0.0010939841275965365, -0.0005397872461265712, 0.00019981060121876043, -0.000618708154562483, -0.0012385812972545386, 0.06240767548991803, 0.002009723628058998, -0.0003229890178940356, 0.0014275081228926946, 0.00014283627263218487, -0.0010939841131189767, 0.0020097235967248004, 0.08120772070081017, -0.0007616942725022283, -0.009779482790256441, -0.008868834074624412, -0.0005397872455543602, -0.0003229890221950954, -0.0007616942633794832, 0.11278050564000687, 0.009048230485505137, -0.017329594868102254, 0.00019981060672250194, 0.001427508120476241, -0.00977948282036147, 0.009048230491095514, 0.4435124211381725, 0.37435457342675915, -0.0006187081483537266, 0.00014283624985690087, -0.00886883404632796, -0.017329594856138015, 0.3743545734514402, 0.6194756426792981)"
1970/01/01/07:04:31.938000,7461,271,923000000,odom,base_link,1.5188791342305006,4.4412336727743424,0.11164486510725817,-0.5945587917852471,0.7378231725963103,-0.31951472648532175,0.005210436622078846,"(9.999990934179714e-10, 1.1624928883136193e-15, 2.238022156440425e-16, 7.989066580402645e-08, 7.027931987060248e-09, 1.270667605354588e-07, 1.1624928883151775e-15, 9.999983939264997e-10, 1.833044484115002e-16, 6.177307294480657e-08, 6.579130049952581e-09, 9.338374579503068e-08, 2.23802215635201e-16, 1.8330444842240601e-16, 9.999980249197917e-10, 1.9744380545714453e-08, 5.697449623150424e-09, 1.4722040238157493e-08, 7.989066580358775e-08, 6.177307294572391e-08, 1.9744380543792555e-08, 5.259903959437549, 1.017222961870975, 5.989309460755672, 7.027931986176841e-09, 6.5791300510429836e-09, 5.697449623452151e-09, 1.0172229620744466, 0.4068750723890551, 0.29415692651169534, 1.27066760537121e-07, 9.338374579340139e-08, 1.4722040235281788e-08, 5.989309460526248, 0.29415692623518946, 10.52195037198635)",0.5507041488135783,-0.32314245188614266,-0.46977036646543363,1.3338770298305673,15.652529567444198,-12.646631548088681,"(0.06391279694311577, -0.0010456772866313487, 0.0002626914109619303, -0.0005273411116437827, 0.00015260780741748703, -0.0004227792686805618, -0.0010456772925339383, 0.06273479937672846, -0.0016613303710460308, -0.0005180471735440514, 0.0018736297467452116, -1.1840203330137897e-05, 0.00026269142535535295, -0.0016613303974532096, 0.07244815664339134, -0.0010873366224167331, -0.009042836921183866, -0.010039163409847, -0.0005273411109847002, -0.0005180471779097044, -0.0010873366147292447, 0.11308680849217675, 0.009079069916619225, -0.017391756559237442, 0.0001526078135472012, 0.0018736297461548618, -0.009042836948861419, 0.009079069922379506, 0.4437746778144057, 0.37439468083046484, -0.00042277926155498516, -1.1840226392097833e-05, -0.01003916338571445, -0.017391756547142048, 0.37439468085525734, 0.6198995401407158)"
1970/01/01/07:04:31.973000,7462,271,956000000,odom,base_link,1.5147402846017435,4.429494122836455,0.002606246046903661,0.5564872473480564,0.4759451818164425,-0.4452690506933603,0.5152995244897189,"(9.999972468512406e-10, 1.191245241001898e-16, -7.192917641294282e-18, 2.8706815676159003e-08, 3.711812746062629e-09, 2.051523408931064e-08, 1.191245240994938e-16, 9.999975305841411e-10, 7.919374630519131e-18, 4.318699830165339e-08, 1.1463126968486155e-08, 7.741259477923007e-09, -7.192917634368006e-18, 7.919374615971964e-18, 9.999976399186916e-10, -2.7877215734408515e-09, 3.030405282578044e-10, -4.616712742937907e-09, 2.870681567751269e-08, 4.31869982969004e-08, -2.7877215760233672e-09, 10.483218091344309, 1.3496509588908134, 7.635637027441546, 3.711812746940858e-09, 1.1463126966122074e-08, 3.0304052840308523e-10, 1.3496509592915935, 0.36811518964630197, 0.22552569447045345, 2.0515234089652535e-08, 7.74125947694688e-09, -4.616712744506779e-09, 7.6356370270685305, 0.22552569421079707, 8.681757207189108)",0.7047318802793427,-0.027716949057517388,-0.2042412755774631,1.3594132810407356,15.605110431524494,-12.720630269152617,"(0.06362124705143042, -0.0008394911197561862, -0.0001792303717078657, -0.0005671930348752219, 0.00022830560072587973, -0.0004652754572649894, -0.0008394911273338751, 0.06427102409855649, -0.002484626383725562, -0.000544737988834086, 0.002095968019553699, 0.0002738029929468802, -0.0001792303551580352, -0.0024846264079891127, 0.07302570796615442, -0.001052843946599808, -0.008888924692103726, -0.01000477080040314, -0.000567193034257647, -0.0005447379930672573, -0.0010528439394387186, 0.11338924509656721, 0.009104038070689427, -0.017385925907944424, 0.0002283056085477659, 0.0020959680188860222, -0.008888924716929474, 0.009104038076655357, 0.4440424321975551, 0.3743581024647229, -0.00046527544942017996, 0.00027380296973479796, -0.010004770775676594, -0.01738592589568087, 0.37435810248926127, 0.6204909397322922)"
1970/01/01/07:04:32.005000,7463,271,989000000,odom,base_link,1.5309645833439807,4.385018253589145,0.09137223184274634,-0.2309196538079538,-0.8370148158066936,-0.04123260389234838,0.49435026446999925,"(9.9999756582437e-10, 1.0591533999780636e-15, 4.786988998677592e-16, 1.0278767537326826e-07, -1.0532602286509015e-08, 1.1954076681777672e-07, 1.0591533999436105e-15, 9.9999816899852e-10, 7.657959679212373e-16, 1.1795424751603612e-07, -3.5872957821523533e-08, 1.4543967780682745e-07, 4.786988998060241e-16, 7.657959678659304e-16, 9.999976819281684e-10, 4.9663966730350866e-08, -2.8129864809612783e-08, 6.579379742315547e-08, 1.0278767537903825e-07, 1.1795424753320121e-07, 4.966396675372719e-08, 12.671771914942958, -0.30968963772168234, 14.149698904848657, -1.0532602283031256e-08, -3.587295781607074e-08, -2.8129864805023383e-08, -0.309689636842164, 2.9416606918038695, -1.464403289014622, 1.1954076682132494e-07, 1.4543967781738113e-07, 6.579379743682366e-08, 14.149698905000292, -1.4644032895005834, 16.396804346291084)",0.818758733684776,-0.17793936422937423,-0.5366836094343524,1.334482833088754,15.67183973050503,-12.71328088556393,"(0.06376858211621024, -0.0004512565186996646, -0.00023785709835245236, -0.0005908553223421725, 0.000269392820225451, -0.0006031232157586954, -0.00045125652569510705, 0.06213025438594087, -0.0004895513423400134, -0.00047737547092391005, 0.0017539980393253864, 0.001564315638602342, -0.00023785708159041117, -0.0004895513732318868, 0.0718134389012807, -0.0011821038316245994, -0.00823481660408657, -0.010569107752047847, -0.0005908553218024861, -0.00047737547457115076, -0.001182103825531032, 0.11370348365481163, 0.009130137890526791, -0.017433956886847905, 0.00026939282956651685, 0.0017539980276519713, -0.008234816617697488, 0.009130137896973669, 0.444238822219844, 0.3744644848880846, -0.0006031232078233978, 0.0015643156140058875, -0.010569107728952141, -0.0174339568742989, 0.3744644849088619, 0.6207274118171993)"
1970/01/01/07:04:32.039000,7464,272,15000000,odom,base_link,1.3039925187501635,4.439268698494659,-0.01830659808798421,-0.13710013117032513,-0.5285989856735873,-0.6388956124437444,0.541847822527753,"(9.99999723498238e-10, 4.253032376434471e-17, -1.1171843120011637e-17, 3.996926626150658e-08, 2.242026097652766e-08, 8.918228909431913e-09, 4.2530323757979884e-17, 9.999997550613362e-10, 1.3894754892212227e-17, 6.963054574968714e-08, -9.173910536492963e-09, 3.3131654134200325e-09, -1.117184314006709e-17, 1.3894754880478492e-17, 9.999993777499397e-10, 1.004576196721222e-09, -9.328680035875041e-10, -1.4667989548238015e-10, 3.996926626580882e-08, 6.963054575373224e-08, 1.0045762013851814e-09, 12.191420695519932, 0.42699927498281587, 1.063238259010434, 2.2420260979479352e-08, -9.173910534378157e-09, -9.3286800244633e-10, 0.42699927542384997, 1.3349894564617266, 0.364900426459381, 8.918228910682006e-09, 3.3131654133119452e-09, -1.4667989851628823e-10, 1.0632382599060772, 0.3649004269545339, 0.3427708236199766)",0.7522917186901931,-0.12551176210634413,-0.4297782558555049,1.326163112350479,15.629520176815772,-12.71076709106226,"(0.06412231311246994, -0.0008740038457211027, 0.00048776147565503453, -0.0005885443721681762, 0.00023766442646272956, -0.0005056563388760075, -0.0008740038513921144, 0.062018029949175754, -0.0010189911336762932, -0.0005021344730623654, 0.0017836402321418704, 0.0024137410376905873, 0.0004877614915167176, -0.0010189911718739137, 0.07361556704058611, -0.0011829163528342846, -0.008193408265409737, -0.010471398044504908, -0.0005885443715396938, -0.0005021344770445711, -0.0011829163462712515, 0.11395873013403333, 0.009111723588293985, -0.01741044484493634, 0.00023766443518510324, 0.0017836402154911542, -0.00819340827754365, 0.009111723594495217, 0.44442004767886173, 0.37452337921800377, -0.0005056563312884462, 0.002413741012296275, -0.01047139802519841, -0.017410444832610686, 0.3745233792359361, 0.620891660961942)"
1970/01/01/07:04:32.073000,7465,272,49000000,odom,base_link,1.2899820889657507,4.464987805067125,-0.007697211914824961,-0.5424659133614609,-0.38446744525794163,-0.7136340938904894,0.22054907937882634,"(9.999981130246427e-10, 3.429027325015313e-16, 2.4978037059888604e-18, 1.9016769954461415e-08, -4.085266172274644e-09, 2.3468174756105467e-08, 3.4290273249662186e-16, 9.999997357841565e-10, -4.1496442615302837e-16, 1.359013289238102e-07, 3.277069453804035e-09, 1.1912819788567575e-07, 2.4978036971870405e-18, -4.149644261550872e-16, 9.99998851615661e-10, -7.182625827726606e-08, -2.2994341313049186e-08, -3.118041204246416e-08, 1.9016769959156125e-08, 1.359013289273689e-07, -7.182625827265067e-08, 14.727530291850496, 2.390410035654128, 9.711119367166768, -4.085266172290094e-09, 3.2770694534261444e-09, -2.299434131375299e-08, 2.390410036009389, 1.2409964888249567, 0.35536985910561114, 2.346817475618029e-08, 1.1912819788679558e-07, -3.118041204045301e-08, 9.711119366178263, 0.35536985909798235, 8.320944607938822)",0.5315684769998047,-0.07785223352571854,-0.09423094389098569,1.3286942223519818,15.635937783356862,-12.742890276702994,"(0.0639158924419962, -0.000659068929510721, -4.8800039106613246e-05, -0.0006440325089052078, 3.2860793736825885e-06, -0.0003551480464401628, -0.0006590689337989246, 0.06427308331426977, -0.0013236908655809777, -0.0005103006641025543, 0.0018888327611809336, 0.002576209568213847, -4.88000274972958e-05, -0.0013236909061584683, 0.0723881180303108, -0.0012954619091971036, -0.008440774007267558, -0.009894426830015594, -0.0006440325083822658, -0.0005103006687255846, -0.001295461901825447, 0.11427237572390926, 0.009044688379216632, -0.01735781271617381, 3.2860860514557186e-06, 0.0018888327426577237, -0.008440774019826241, 0.009044688384750435, 0.44456126692859704, 0.3746303429872649, -0.000355148040688686, 0.002576209543384425, -0.009894426817546924, -0.01735781270453114, 0.374630343002171, 0.6213943353464438)"
1970/01/01/07:04:32.105000,7466,272,89000000,odom,base_link,1.5094132516387553,4.422532247895757,0.07791749197879039,0.3493723140549024,0.5924696130515262,-0.30411900074972165,0.6591133264966568,"(9.9999913102598e-10, 1.4052650115232227e-17, 5.201064045008507e-17, 2.6511968779014675e-07, 3.073142095430766e-08, 3.981465481279506e-07, 1.4052650097994094e-17, 9.999988051657656e-10, -2.6965521619436092e-18, -6.1414833953198895e-09, -2.470975015817261e-09, 1.203754517849964e-09, 5.2010640452169963e-17, -2.6965521621489465e-18, 9.999989842496086e-10, 4.157886493761776e-08, 5.121549814087382e-09, 6.065937458946675e-08, 2.651196877805882e-07, -6.141483366854607e-09, 4.1578864934179145e-08, 209.24326584800923, 25.36306007413951, 307.52322999146713, 3.073142095391953e-08, -2.470975013685415e-09, 5.12154981383164e-09, 25.36306007465794, 3.1852114577662527, 36.66803333083017, 3.9814654811489406e-07, 1.2037545569584763e-09, 6.06593745847362e-08, 307.52322999159503, 36.66803333012867, 455.6537905026124)",0.4948404280152632,0.008803536764213608,0.07804115797172442,1.322491036151319,15.640334201151001,-12.728943576080102,"(0.06396352530775462, -0.0003960957313375799, -0.00034985946438488704, -0.0006024273479840738, 4.8951822116161036e-05, -0.0002962344485226763, -0.00039609573564139704, 0.06599559134778271, 0.0001981649635680563, -0.0005460469100066755, 0.0017332125481894223, 0.0024785903467404924, -0.0003498594536273679, 0.00019816492581473124, 0.07090239265645895, -0.001155726064935168, -0.008136662803767887, -0.009760876300886545, -0.000602427347486467, -0.0005460469145813028, -0.0011557260580444396, 0.11466614400349316, 0.009028787393553605, -0.017367719718600926, 4.895182897283129e-05, 0.0017332125288807019, -0.008136662815209408, 0.009028787398979419, 0.44488436022516675, 0.37457193673670436, -0.0002962344428099076, 0.00247859032187502, -0.009760876289191287, -0.017367719706984322, 0.37457193675175, 0.6221465842781366)"
1970/01/01/07:04:32.140000,7467,272,115000000,odom,base_link,1.3244774206423144,4.4391247957483495,0.002261098078886997,0.40941915217105873,-0.5057384042006887,-0.3745274349848781,-0.660555693939368,"(9.999996312088455e-10, -3.0142037620368623e-16, 1.9936144753730646e-17, 1.3395794476617866e-06, -1.1267799653970835e-07, 1.4366574170949424e-06, -3.0142037622717047e-16, 9.999978633847654e-10, -6.4127797248267025e-18, -2.3835304848086053e-07, 1.8923248395941796e-08, -2.4932904736058193e-07, 1.9936144759766556e-17, -6.412779730620583e-18, 9.999981669717672e-10, 1.9917668741495792e-08, -1.3221580927977708e-09, 1.9401537862630035e-08, 1.3395794476678105e-06, -2.3835304845285484e-07, 1.991766873277428e-08, 1019.8671344717809, -83.38108413551326, 1079.6101418544292, -1.1267799653958786e-07, 1.8923248392128923e-08, -1.3221580918389156e-09, -83.38108413440155, 6.9698377297914424, -89.1034329454528, 1.436657417101356e-06, -2.4932904733177784e-07, 1.9401537853593633e-08, 1079.6101418547055, -89.1034329466313, 1147.8303289955343)",0.5754923593982584,0.12361715004503418,-0.030099281368832154,1.3214818914836801,15.638700304086868,-12.736407428733184,"(0.06406665616706615, -0.00047297140549520597, -0.0004152740357212023, -0.0005858180842037249, 6.479332698560025e-05, -0.00024550731445703924, -0.0004729714097109302, 0.0632757301615826, -0.0004382708460074112, -0.00047908371011342915, 0.002078269048565108, 0.0031180331086097957, -0.0004152740253060364, -0.0004382708782520188, 0.07077451024822833, -0.0010977932818303968, -0.00786402921157199, -0.00943945601836071, -0.0005858180837070493, -0.00047908371449771516, -0.0010977932749752402, 0.11492228208361221, 0.009012870534765453, -0.017389644179789235, 6.479333386244689e-05, 0.002078269031511159, -0.007864029221654628, 0.009012870540107971, 0.4450666326052738, 0.3744717914782702, -0.0002455073087445122, 0.003118033085654711, -0.009439456005736818, -0.017389644168210688, 0.37447179149364584, 0.6225245393030887)"
1970/01/01/07:04:32.175000,7468,272,149000000,odom,base_link,1.298542534576095,4.448715588184132,-0.004209104885756099,0.6768495393137955,-0.2762588698662115,-0.6808600643701456,-0.04455682547969092,"(9.999988234372258e-10, -9.145293152840844e-16, -2.736766731305082e-16, -3.2361484489954795e-07, -3.919607568129703e-08, -3.3478854082389814e-07, -9.14529315284843e-16, 9.99999081059604e-10, 3.1819701582958276e-16, 3.7398227743509956e-07, 4.520891299528581e-08, 3.859700625000625e-07, -2.7367667313293165e-16, 3.1819701582855335e-16, 9.999984475195992e-10, 1.1273310295911486e-07, 1.3564433586168361e-08, 1.1608591630701007e-07, -3.2361484490282613e-07, 3.739822774331135e-07, 1.1273310295728231e-07, 143.80822535278318, 19.343770208589252, 141.44659467549897, -3.919607568005717e-08, 4.520891299605645e-08, 1.3564433586941415e-08, 19.343770208695062, 2.939710268933687, 17.925733183603906, -3.3478854082657217e-07, 3.859700624984555e-07, 1.160859163055537e-07, 141.44659467554948, 17.92573318350038, 143.11047617123123)",0.5117013656258279,0.16625763012941444,-0.17915448101888282,1.3017316913956247,15.687776302885375,-12.728816461546351,"(0.06421161637100556, -0.0006196680883386284, -0.0005832847689268008, -0.0005577600163025393, 5.83845513666602e-05, -0.0002171172129357138, -0.0006196680923388351, 0.06176387941564488, 0.00018325570722913678, -0.0003951884593474781, 0.00187838990752891, 0.003285051527243301, -0.0005832847589276047, 0.00018325567829477972, 0.07075404066802402, -0.0011349196892800589, -0.007336376423285296, -0.00912424989453434, -0.000557760015828494, -0.00039518846345099843, -0.001134919682628558, 0.1152567453491667, 0.009025606800101595, -0.017390080350855965, 5.838455833071359e-05, 0.0018783898918293953, -0.007336376434155331, 0.00902560680529944, 0.44528241343573266, 0.3743981893453487, -0.00021711720722044343, 0.0032850515059163823, -0.009124249883036506, -0.01739008033937964, 0.3743981893610905, 0.6231368490473748)"
